"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Chromosome"	"WikiPathways"	"KEGG Pathways"	"Number of Razor Peptides"	"Abundances Grouped F1 126"	"Abundances Grouped F1 127"	"Abundances Grouped F1 128"	"Abundances Grouped F1 129"	"Abundances Grouped F1 130"	"Abundances Grouped F1 131"	"Found in Sample in S1 F1 126 Sample"	"Found in Sample in S2 F1 127 Sample"	"Found in Sample in S3 F1 128 Sample"	"Found in Sample in S4 F1 129 Sample"	"Found in Sample in S5 F1 130 Sample"	"Found in Sample in S6 F1 131 Sample"	"Modifications"
"False"	"IsMasterProtein"	"P35606"	"Coatomer subunit beta' OS=Homo sapiens GN=COPB2 PE=1 SV=2"	"3"	"2"	"4"	"2"	"1"	"906"	"102.4"	"5.27"	"4.10"	"2"	"transport"	"cytoplasm;cytosol;Golgi;membrane"	"protein binding;structural molecule activity"	"Pf00400, Pf04053"	"9276"	"ENSG00000184432.9"	"COPB2"	"3"	""	""	"0"	"73.1"	"123.3"	"107.1"	"77.5"	"80.1"	"100.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P61803"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Homo sapiens GN=DAD1 PE=1 SV=3"	"19"	"2"	"5"	"2"	"1"	"113"	"12.5"	"7.08"	"4.10"	"2"	"cell death;metabolic process;regulation of biological process;response to stimulus"	"endoplasmic reticulum;membrane"	"catalytic activity"	"Pf02109"	"1603"	"ENSG00000129562.10"	"DAD1"	"14"	""	"N-Glycan biosynthesis; Protein processing in endoplasmic reticulum; Metabolic pathways"	"0"	"81.2"	"147.1"	"126.1"	"78.3"	"75.5"	"84.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P49748"	"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=ACADVL PE=1 SV=1"	"4"	"3"	"7"	"3"	"1"	"655"	"70.3"	"8.75"	"4.06"	"3"	"cell differentiation;metabolic process;regulation of biological process;response to stimulus"	"cytosol;membrane;mitochondrion;nucleus;organelle lumen"	"catalytic activity;nucleotide binding"	"Pf00441, Pf02770, Pf02771, Pf08028"	"37"	"ENSG00000072778.19"	"ACADVL"	"17"	"Mitochondrial LC-Fatty Acid Beta-Oxidation; Fatty Acid Beta Oxidation"	"Fatty acid degradation; Metabolic pathways; Fatty acid metabolism"	"0"	"103.5"	"203.7"	"215.1"	"149.2"	"177.1"	"179.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O75534"	"Cold shock domain-containing protein E1 OS=Homo sapiens GN=CSDE1 PE=1 SV=2"	"2"	"2"	"5"	"2"	"1"	"798"	"88.8"	"6.25"	"3.95"	"2"	"metabolic process;regulation of biological process"	"cytoplasm;cytosol;Golgi;membrane"	"DNA binding;protein binding;RNA binding"	"Pf00313, Pf12901"	"7812"	"ENSG00000009307.15"	"CSDE1"	"1"	""	""	"0"	"92.1"	"178.5"	"156.8"	"83.3"	"71.8"	"112.1"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P22061"	"Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens GN=PCMT1 PE=1 SV=4"	"8"	"2"	"8"	"2"	"1"	"227"	"24.6"	"7.21"	"3.92"	"2"	"metabolic process"	"cytoplasm;cytosol"	"catalytic activity;protein binding"	"Pf01135, Pf01209, Pf05175, Pf06325, Pf08241, Pf12847, Pf13489, Pf13659, Pf13847"	"5110"	""	"PCMT1"	"6"	""	""	"0"	"135.0"	"259.6"	"226.3"	"165.0"	"142.3"	"180.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q13257"	"Mitotic spindle assembly checkpoint protein MAD2A OS=Homo sapiens GN=MAD2L1 PE=1 SV=1"	"8"	"2"	"3"	"2"	"1"	"205"	"23.5"	"5.08"	"3.90"	"2"	"cell division;cell organization and biogenesis;metabolic process;regulation of biological process"	"chromosome;cytoplasm;cytoskeleton;cytosol;nucleus"	"protein binding"	"Pf02301"	"4085"	"ENSG00000164109.13"	"MAD2L1"	"4"	"Cell Cycle"	"Progesterone-mediated oocyte maturation; HTLV-I infection; Oocyte meiosis; Cell cycle"	"0"	"77.4"	"123.2"	"104.5"	"75.5"	"69.6"	"93.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P41240"	"Tyrosine-protein kinase CSK OS=Homo sapiens GN=CSK PE=1 SV=1"	"4"	"2"	"4"	"2"	"1"	"450"	"50.7"	"7.06"	"3.82"	"2"	"cell differentiation;cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;cytosol;membrane"	"catalytic activity;metal ion binding;nucleotide binding;protein binding"	"Pf00017, Pf00018, Pf00069, Pf07653, Pf07714, Pf14604"	"1445"	"ENSG00000103653.16"	"CSK"	"15"	"EGF/EGFR Signaling Pathway; Regulation of Actin Cytoskeleton; VEGFA-VEGFR2 Signaling Pathway; Integrin-mediated Cell Adhesion; Chemokine signaling pathway"	"Epithelial cell signaling in Helicobacter pylori infection"	"0"	"57.5"	"131.7"	"117.1"	"60.0"	"74.0"	"83.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q969Q0"	"60S ribosomal protein L36a-like OS=Homo sapiens GN=RPL36AL PE=1 SV=3"	"16"	"2"	"5"	"2"	"1"	"106"	"12.5"	"10.65"	"3.76"	"2"	"metabolic process"	"cytoplasm;cytosol;membrane;nucleus;ribosome"	"protein binding;structural molecule activity"	"Pf00935"	"6166"	"ENSG00000165502.6"	"RPL36AL"	"14"	""	"Ribosome"	"0"	"162.5"	"172.2"	"190.6"	"117.3"	"120.3"	"128.9"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9Y240"	"C-type lectin domain family 11 member A OS=Homo sapiens GN=CLEC11A PE=1 SV=1"	"7"	"2"	"3"	"2"	"1"	"323"	"35.7"	"5.16"	"3.64"	"2"	"regulation of biological process"	"cytoplasm;extracellular"	"protein binding"	"Pf00059"	"6320"	"ENSG00000105472.12"	"CLEC11A"	"19"	""	""	"0"	"43.4"	"52.7"	"38.9"	"30.2"	"31.0"	"33.1"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q13283"	"Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens GN=G3BP1 PE=1 SV=1"	"7"	"2"	"3"	"2"	"1"	"466"	"52.1"	"5.52"	"3.60"	"2"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;membrane;nucleus"	"catalytic activity;DNA binding;nucleotide binding;protein binding;RNA binding"	"Pf00076, Pf02136, Pf13893, Pf14259"	"10146"	"ENSG00000145907.14"	"G3BP1"	"5"	""	""	"0"	"46.8"	"60.4"	"62.2"	"31.1"	"29.9"	"36.3"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P11413"	"Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD PE=1 SV=4"	"3"	"2"	"2"	"2"	"1"	"515"	"59.2"	"6.84"	"3.58"	"2"	"metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;cytosol;membrane;nucleus"	"catalytic activity;nucleotide binding;protein binding"	"Pf00479, Pf02781"	"2539"	"ENSG00000160211.15"	"G6PD"	"X"	"Glutathione metabolism; ATM Signaling Network in Development and Disease; Cori Cycle; Pentose Phosphate Pathway; NRF2 pathway; Sulfation Biotransformation Reaction"	"Central carbon metabolism in cancer; Carbon metabolism; Glutathione metabolism; Pentose phosphate pathway; Metabolic pathways"	"0"	"31.4"	"64.8"	"61.1"	"38.8"	"35.7"	"49.7"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O94906"	"Pre-mRNA-processing factor 6 OS=Homo sapiens GN=PRPF6 PE=1 SV=1"	"2"	"2"	"3"	"2"	"1"	"941"	"106.9"	"8.25"	"3.58"	"2"	"cell organization and biogenesis;metabolic process;regulation of biological process"	"membrane;nucleus;spliceosomal complex"	"protein binding;RNA binding"	"Pf06424, Pf13414, Pf14559"	"24148"	"ENSG00000101161.7"	"PRPF6"	"20"	"mRNA Processing"	"Spliceosome"	"0"	"31.0"	"78.0"	"64.9"	"45.3"	"46.4"	"55.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9H0U3"	"Magnesium transporter protein 1 OS=Homo sapiens GN=MAGT1 PE=1 SV=1"	"5"	"2"	"6"	"2"	"1"	"335"	"38.0"	"9.63"	"3.54"	"2"	"metabolic process;transport"	"endoplasmic reticulum;membrane"	"catalytic activity;transporter activity"	"Pf04756"	"84061"	"ENSG00000102158.19"	"MAGT1"	"X"	""	""	"0"	"119.3"	"245.6"	"221.7"	"108.5"	"150.7"	"145.7"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P29350"	"Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens GN=PTPN6 PE=1 SV=1"	"6"	"3"	"5"	"3"	"1"	"595"	"67.5"	"7.78"	"3.52"	"3"	"cell death;cell differentiation;cell proliferation;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;extracellular;membrane;nucleus;organelle lumen"	"catalytic activity;protein binding;receptor activity;signal transducer activity"	"Pf00017, Pf00102, Pf00782, Pf14566"	"5777"	"ENSG00000111679.16"	"PTPN6"	"12"	"Kit receptor signaling pathway; B Cell Receptor Signaling Pathway; T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection; VEGFA-VEGFR2 Signaling Pathway; Prolactin Signaling Pathway; IL-4 Signaling Pathway; IL-3 Signaling Pathway; Microglia Pathogen Phagocytosis Pathway; Regulation of toll-like receptor signaling pathway; T-Cell Receptor and Co-stimulatory Signaling; Interferon type I signaling pathways"	"T cell receptor signaling pathway; B cell receptor signaling pathway; Leishmaniasis; Natural killer cell mediated cytotoxicity; Jak-STAT signaling pathway; Proteoglycans in cancer; Adherens junction"	"0"	"73.4"	"144.7"	"120.3"	"65.9"	"74.8"	"87.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9H0A0"	"N-acetyltransferase 10 OS=Homo sapiens GN=NAT10 PE=1 SV=2"	"2"	"2"	"2"	"2"	"1"	"1025"	"115.7"	"8.27"	"3.50"	"2"	"metabolic process;regulation of biological process"	"membrane;nucleus"	"catalytic activity;nucleotide binding;protein binding;RNA binding"	"Pf00583, Pf05127, Pf08351, Pf13508, Pf13718, Pf13725"	"55226"	"ENSG00000135372.8"	"NAT10"	"11"	"Metapathway biotransformation"	"Ribosome biogenesis in eukaryotes"	"0"	"25.7"	"57.1"	"48.9"	"33.6"	"31.5"	"35.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P51659"	"Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3"	"3"	"2"	"3"	"2"	"1"	"736"	"79.6"	"8.84"	"3.46"	"2"	"cell differentiation;metabolic process"	"membrane;mitochondrion;organelle lumen"	"catalytic activity;protein binding"	"Pf00106, Pf01575, Pf02036, Pf08659, Pf13452, Pf13561, Pf14864"	"3295"	"ENSG00000133835.14"	"HSD17B4"	"5"	"Steroid Biosynthesis"	"Peroxisome; Metabolic pathways; Primary bile acid biosynthesis"	"0"	"96.9"	"88.8"	"70.1"	"51.0"	"54.2"	"54.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O95782"	"AP-2 complex subunit alpha-1 OS=Homo sapiens GN=AP2A1 PE=1 SV=3"	"2"	"2"	"4"	"2"	"1"	"977"	"107.5"	"7.03"	"3.46"	"2"	"cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport"	"cytosol;membrane"	"protein binding;transporter activity"	"Pf01602, Pf02296, Pf02883, Pf13646"	"160"	"ENSG00000196961.12"	"AP2A1"	"19"	"Synaptic Vesicle Pathway; EGF/EGFR Signaling Pathway"	"Endocytosis; Huntington's disease; Endocrine and other factor-regulated calcium reabsorption; Synaptic vesicle cycle"	"0"	"74.1"	"175.2"	"160.8"	"88.3"	"100.7"	"112.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I OS=Homo sapiens GN=EIF4A1 PE=1 SV=1"	"10"	"3"	"8"	"3"	"1"	"406"	"46.1"	"5.48"	"3.46"	"3"	"metabolic process;regulation of biological process"	"cytoplasm;cytosol;membrane;nucleus"	"catalytic activity;DNA binding;nucleotide binding;protein binding;RNA binding"	"Pf00270, Pf00271, Pf04851"	"1973"	"ENSG00000161960.14"	"EIF4A1"	"17"	"Interferon type I signaling pathways; Translation Factors"	"RNA transport"	"0"	"156.0"	"321.4"	"287.0"	"153.3"	"135.8"	"421.9"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 OS=Homo sapiens GN=HSPA4 PE=1 SV=4"	"3"	"2"	"4"	"2"	"1"	"840"	"94.3"	"5.19"	"3.43"	"2"	"cell organization and biogenesis;response to stimulus;transport"	"cytoplasm;cytosol"	"nucleotide binding;protein binding"	"Pf00012, Pf06723"	"3308"	"ENSG00000170606.14"	"HSPA4"	"5"	"Parkin-Ubiquitin Proteasomal System pathway"	"Antigen processing and presentation"	"0"	"59.8"	"125.7"	"97.6"	"64.5"	"58.2"	"97.1"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P23193"	"Transcription elongation factor A protein 1 OS=Homo sapiens GN=TCEA1 PE=1 SV=2"	"7"	"2"	"6"	"2"	"1"	"301"	"33.9"	"8.38"	"3.40"	"2"	"metabolic process;regulation of biological process;response to stimulus"	"nucleus"	"DNA binding;metal ion binding;protein binding"	"Pf01096, Pf07500, Pf08711"	"6917"	"ENSG00000187735.13"	"TCEA1"	"8"	""	""	"0"	"92.3"	"158.4"	"133.4"	"101.5"	"101.2"	"117.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"O43242"	"26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2"	"4"	"2"	"3"	"2"	"1"	"534"	"60.9"	"8.44"	"3.34"	"2"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytosol;extracellular;membrane;nucleus;organelle lumen;proteasome"	"catalytic activity;enzyme regulator activity;protein binding"	"Pf01399, Pf08375"	"5709"	"ENSG00000108344.14"	"PSMD3"	"17"	"Parkin-Ubiquitin Proteasomal System pathway; Proteasome Degradation"	"Epstein-Barr virus infection; Proteasome"	"0"	"205.1"	"256.9"	"216.7"	"108.7"	"112.9"	"116.3"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9UQ35"	"Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=2"	"1"	"2"	"3"	"2"	"1"	"2752"	"299.4"	"12.06"	"3.31"	"2"	"metabolic process"	"nucleus;spliceosomal complex"	"nucleotide binding;protein binding;RNA binding"	""	"23524"	"ENSG00000167978.16"	"SRRM2"	"16"	""	""	"0"	"28.9"	"33.0"	"28.4"	"16.4"	"22.9"	"23.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P55884"	"Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3"	"3"	"2"	"4"	"2"	"1"	"814"	"92.4"	"5.00"	"3.22"	"2"	"cell organization and biogenesis;metabolic process;regulation of biological process"	"cytoplasm;cytosol"	"protein binding;RNA binding;structural molecule activity"	"Pf00076, Pf08662, Pf13893, Pf14259"	"8662"	"ENSG00000106263.17"	"EIF3B"	"7"	"Translation Factors"	"RNA transport"	"0"	"19.0"	"34.5"	"31.2"	"24.5"	"16.0"	"20.4"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q8TD19"	"Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2"	"3"	"2"	"2"	"2"	"1"	"979"	"107.1"	"5.74"	"2.98"	"2"	"cell division;cell organization and biogenesis;metabolic process"	"cytoplasm;cytosol;nucleus"	"catalytic activity;metal ion binding;nucleotide binding;protein binding"	"Pf00069, Pf00415, Pf07714, Pf13540, Pf14531"	"91754"	"ENSG00000119638.12"	"NEK9"	"14"	""	""	"0"	"32.9"	"97.5"	"76.8"	"62.4"	"58.7"	"80.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P33176"	"Kinesin-1 heavy chain OS=Homo sapiens GN=KIF5B PE=1 SV=1"	"3"	"2"	"3"	"2"	"1"	"963"	"109.6"	"6.51"	"2.88"	"2"	"cell differentiation;cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;transport"	"cytoplasm;cytoskeleton;cytosol;membrane"	"catalytic activity;motor activity;nucleotide binding;protein binding"	"Pf00225, Pf01576, Pf02463, Pf03999, Pf04111, Pf04156, Pf05483, Pf05557, Pf05622, Pf06160, Pf07111, Pf07888, Pf10174, Pf12128, Pf13514, Pf13851, Pf14915"	"3799"	"ENSG00000170759.10"	"KIF5B"	"10"	"Insulin Signaling"	"Dopaminergic synapse; Endocytosis"	"0"	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9UL46"	"Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=4"	"9"	"2"	"6"	"2"	"1"	"239"	"27.4"	"5.73"	"2.87"	"2"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;membrane;proteasome"	"enzyme regulator activity;protein binding"	"Pf02251, Pf02252"	"5721"	"ENSG00000100911.15"	"PSME2"	"14"	"Proteasome Degradation"	"Proteasome; Antigen processing and presentation"	"0"	"159.1"	"230.0"	"181.4"	"63.8"	"78.9"	"99.3"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P84095"	"Rho-related GTP-binding protein RhoG OS=Homo sapiens GN=RHOG PE=1 SV=1"	"23"	"3"	"3"	"3"	"1"	"191"	"21.3"	"8.12"	"2.69"	"3"	"cell organization and biogenesis;cellular component movement;regulation of biological process;response to stimulus;transport"	"cytosol;membrane"	"catalytic activity;nucleotide binding;protein binding"	"Pf00025, Pf00071, Pf04670, Pf08477"	"391"	"ENSG00000177105.9"	"RHOG"	"11"	"Brain-Derived Neurotrophic Factor (BDNF) signaling pathway"	"Salmonella infection; Bacterial invasion of epithelial cells; Shigellosis"	"0"	"103.4"	"187.1"	"172.9"	"108.7"	"100.7"	"103.6"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q13200"	"26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens GN=PSMD2 PE=1 SV=3"	"2"	"2"	"3"	"2"	"1"	"908"	"100.1"	"5.20"	"2.65"	"2"	"metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;extracellular;membrane;nucleus;organelle lumen;proteasome"	"catalytic activity;enzyme regulator activity;nucleotide binding;protein binding"	"Pf01851"	"5708"	"ENSG00000175166.16"	"PSMD2"	"3"	"TNF alpha Signaling Pathway; Parkin-Ubiquitin Proteasomal System pathway; Proteasome Degradation"	"Epstein-Barr virus infection; Proteasome"	"0"	"50.7"	"111.7"	"98.3"	"68.1"	"58.0"	"76.7"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P41250"	"Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3"	"5"	"2"	"4"	"2"	"1"	"739"	"83.1"	"7.03"	"2.64"	"2"	"metabolic process"	"cytoplasm;cytosol;extracellular;mitochondrion;organelle lumen"	"catalytic activity;nucleotide binding;protein binding"	"Pf00458, Pf00587, Pf03129"	"2617"	"ENSG00000106105.13"	"GARS"	"7"	""	"Aminoacyl-tRNA biosynthesis"	"0"	"58.3"	"139.8"	"119.3"	"86.6"	"79.0"	"103.8"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P31939"	"Bifunctional purine biosynthesis protein PURH OS=Homo sapiens GN=ATIC PE=1 SV=3"	"5"	"2"	"4"	"2"	"1"	"592"	"64.6"	"6.71"	"2.60"	"2"	"metabolic process;response to stimulus"	"cytosol;membrane;mitochondrion"	"catalytic activity;protein binding"	"Pf01808, Pf02142"	"471"	"ENSG00000138363.14"	"ATIC"	"2"	"One Carbon Metabolism"	"Antifolate resistance; Purine metabolism; One carbon pool by folate; Metabolic pathways"	"0"	"25.3"	"61.8"	"50.5"	"25.8"	"18.7"	"29.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P61289"	"Proteasome activator complex subunit 3 OS=Homo sapiens GN=PSME3 PE=1 SV=1"	"11"	"2"	"3"	"2"	"1"	"254"	"29.5"	"5.95"	"2.58"	"2"	"cell death;metabolic process;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;membrane;nucleus;proteasome"	"enzyme regulator activity;protein binding"	"Pf02251, Pf02252"	"10197"	"ENSG00000131467.10"	"PSME3"	"17"	"Proteasome Degradation"	"Proteasome; Hepatitis C; Antigen processing and presentation"	"0"	"44.1"	"72.1"	"69.8"	"24.3"	"26.7"	"42.2"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q96G03"	"Phosphoglucomutase-2 OS=Homo sapiens GN=PGM2 PE=1 SV=4"	"3"	"2"	"2"	"2"	"1"	"612"	"68.2"	"6.73"	"2.54"	"2"	"metabolic process;transport"	"cytoplasm;cytosol;extracellular;organelle lumen"	"catalytic activity;metal ion binding;protein binding"	"Pf00408, Pf02878, Pf02879, Pf02880"	"55276"	"ENSG00000169299.13"	"PGM2"	"4"	"Glucuronidation"	"Purine metabolism; Galactose metabolism; Starch and sucrose metabolism; Pentose phosphate pathway; Glycolysis / Gluconeogenesis; Amino sugar and nucleotide sugar metabolism; Metabolic pathways"	"0"	"47.4"	"92.6"	"86.2"	"48.6"	"57.6"	"69.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P61081"	"NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens GN=UBE2M PE=1 SV=1"	"10"	"2"	"4"	"2"	"1"	"183"	"20.9"	"7.69"	"2.54"	"2"	"metabolic process;regulation of biological process;response to stimulus"	"cytoplasm;cytosol"	"catalytic activity;nucleotide binding;protein binding"	"Pf00179"	"9040"	"ENSG00000130725.7"	"UBE2M"	"19"	""	"Ubiquitin mediated proteolysis"	"0"	"83.6"	"136.1"	"130.7"	"74.2"	"82.9"	"91.1"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P78344"	"Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens GN=EIF4G2 PE=1 SV=1"	"4"	"2"	"2"	"2"	"1"	"907"	"102.3"	"7.14"	"2.43"	"2"	"cell death;metabolic process;regulation of biological process"	"cytosol;membrane"	"protein binding;RNA binding"	"Pf02020, Pf02847, Pf02854"	"1982"	"ENSG00000110321.16"	"EIF4G2"	"11"	"Exercise-induced Circadian Regulation"	"RNA transport; Viral myocarditis"	"0"	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P48637"	"Glutathione synthetase OS=Homo sapiens GN=GSS PE=1 SV=1"	"8"	"2"	"2"	"2"	"1"	"474"	"52.4"	"5.92"	"2.32"	"2"	"metabolic process;response to stimulus"	"cytosol"	"catalytic activity;metal ion binding;nucleotide binding;protein binding"	"Pf03199, Pf03917"	"2937"	"ENSG00000100983.9"	"GSS"	"20"	"Amino Acid metabolism; Trans-sulfuration and one carbon metabolism; One carbon metabolism and related pathways; Metapathway biotransformation; Glutathione metabolism"	"Glutathione metabolism; Metabolic pathways; Cysteine and methionine metabolism"	"0"	"41.7"	"50.7"	"33.7"	"19.0"	"13.0"	"16.0"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q86UX7"	"Fermitin family homolog 3 OS=Homo sapiens GN=FERMT3 PE=1 SV=1"	"4"	"2"	"3"	"2"	"1"	"667"	"75.9"	"6.98"	"2.32"	"2"	"cell organization and biogenesis;regulation of biological process;response to stimulus;transport"	"extracellular;membrane;organelle lumen"	"protein binding"	"Pf00169, Pf00373"	"83706"	"ENSG00000149781.12"	"FERMT3"	"11"	""	"Platelet activation"	"0"	"39.7"	"85.1"	"63.3"	"43.8"	"36.5"	"40.7"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P10909"	"Clusterin OS=Homo sapiens GN=CLU PE=1 SV=1"	"5"	"2"	"2"	"2"	"1"	"449"	"52.5"	"6.27"	"2.30"	"2"	"cell death;cell organization and biogenesis;cell proliferation;defense response;metabolic process;regulation of biological process;response to stimulus;transport"	"cell surface;cytoplasm;cytosol;endoplasmic reticulum;extracellular;Golgi;membrane;mitochondrion;nucleus;organelle lumen"	"catalytic activity;protein binding"	"Pf01093"	"1191"	"ENSG00000120885.21"	"CLU"	"8"	"Complement and Coagulation Cascades"	"Complement and coagulation cascades"	"0"	"145.4"	"22.5"	"14.2"	"12.7"	"22.5"	"10.7"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"P61981"	"14-3-3 protein gamma OS=Homo sapiens GN=YWHAG PE=1 SV=2"	"11"	"2"	"2"	"1"	"1"	"247"	"28.3"	"4.89"	"2.24"	"2"	"cell organization and biogenesis;regulation of biological process;response to stimulus;transport"	"cytoplasm;cytosol;membrane;mitochondrion"	"enzyme regulator activity;protein binding;RNA binding"	"Pf00244"	"7532"	"ENSG00000170027.6"	"YWHAG"	"7"	"Myometrial Relaxation and Contraction Pathways; Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways; Calcium Regulation in the Cardiac Cell; Cell Cycle; Prolactin Signaling Pathway"	"Viral carcinogenesis; Epstein-Barr virus infection; Hippo signaling pathway; Oocyte meiosis; Cell cycle; PI3K-Akt signaling pathway"	"0"	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"IsMasterProtein"	"Q9UHX1"	"Poly(U)-binding-splicing factor PUF60 OS=Homo sapiens GN=PUF60 PE=1 SV=1"	"5"	"3"	"4"	"3"	"1"	"559"	"59.8"	"5.29"	"2.23"	"3"	"cell death;cellular homeostasis;metabolic process;regulation of biological process"	"nucleus"	"catalytic activity;DNA binding;protein binding;RNA binding"	"Pf00076, Pf13893, Pf14259"	"22827"	"ENSG00000274081.4; ENSG00000179950.13"	"PUF60"	"8; CHR_HSCHR8_3_CTG7"	""	"Spliceosome"	"0"	"82.0"	"181.2"	"131.1"	"100.1"	"78.6"	"202.5"	"High"	"High"	"High"	"High"	"High"	"High"	""
